,Tweet ID,Conversation ID,Depth,Username,Tweet,Date,personal_attack
1542,1543,1104119667830984704,1,JenSeniorNY,"This week, one of the captains of cancel culture got cancelled himself. Maybe it's because the mob-ordered rules for writing Young Adult fiction are untenable. My column:  https://t.co/xLT3zD8m2k",2019-03-08 15:40:17,0
1543,1544,1104119667830984704,2,scrappyearthlin,@JenSeniorNY I totally agree with #MichaelHaneke: (&amp; your piece dismisses all these concerns by saying “it’s art”;  #whiteRibbon is a school on how to touch historical sensitive periods)   https://t.co/Mnj2Suje9u,2019-03-08 17:07:35,0
1544,1545,1104119667830984704,3,BryanSmucker,"@scrappynobody_h Hard to take comments like those seriously from the director, twice over even, of Funny Games.",2019-03-09 07:23:34,0
1545,1546,1105145920725942278,1,JennieLy,"I’m not partaking in ‘cancel culture’ and ultimately you can make your mind up about this book.  But know that these problematic themes are in there.   I’ve emailed the publisher and offered my feedback also, which hopefully they’ll be interested in?",2019-03-11 13:26:14,0
1546,1547,1105145920725942278,2,BookLoverx,@JennieLy I’m interested to see what or if they reply tbh!,2019-03-11 13:30:35,--
1547,1548,1105145920725942278,3,PewterWolf,@BookLoverx @JennieLy Same here. And good for you to email them. I would be too scared to.,2019-03-11 18:05:54,0
1548,1549,1105145920725942278,4,JennieLy,@PewterWolf @BookLoverx I was a bit scared but 🤷‍♀️  Also I’ve only had two books from them and both have bee trash so if they do black list me - no loss?,2019-03-12 05:02:30,0
1549,1550,1106319655935885312,1,EmilyCanham,"I CAN’T STAND this whole ‘cancel culture’ we’ve got going on right now. People make mistakes. One choice does not define a person. They learn from their mistake, we forgive and we move on. Boycotting them, ruining their lives or ‘cancelling’ them is NOT NECESSARY.",2019-03-14 18:22:15,0
1550,1551,1106319655935885312,2,Jodie653,@EmilyCanham Ok but if someone said something I don't like I'm going to stop following them. It's a personal choice who you like and who you don't. That's the problem when you rely on people to like and trust you for then to keep engaging with your content.,2019-03-15 03:11:39,0
1551,1552,1106319655935885312,3,F_F_Flora,"@Jodie653 @EmilyCanham I think unfollowing is the right thing to do! The problem is when people continue to follow for the sole purpose of bullying, hating on and abusing people who have 'done something wrong'. Unfollowing is the best solution most of the time ❤",2019-03-15 05:46:21,0
1552,1553,1106319655935885312,4,Jodie653,@F_F_Flora @EmilyCanham I suppose it's better to quietly remove support rather than berating them or putting pressure on brands to stop working with them.,2019-03-15 06:51:03,0
1553,1554,1107421207664615425,1,EricRWeinstein,What’s the ToS strikes game? Blacklisting  The “Alternative Influence Network” report? A blacklist recommendation  Operation Chokepoint? Blacklist  Trust &amp; Safety Star Chambers? Blacklisters  Cancel Culture? Blacklisting  I’m fighting this rebirth of McCarthyism as LeftCarthyism.,2019-03-17 19:28:02,0
1554,1555,1107421207664615425,2,JEFSpeaks,"@EricRWeinstein I respect the call for wisdom, but can we acknowledge that dehumanizing rhetoric is a precursor to acts of extermination?  There seems to be more concern for people who have contributed to a climate of bigotry, than for those who suffer the consequences of that same climate.",2019-03-17 19:47:47,0
1555,1556,1107421207664615425,3,AmberFaire1,"@JEFSpeaks @EricRWeinstein There seems to be ‘more’ concern for those who are thought to have contributed to bigotry? I think it’s fair to say that social justice advocacy is fierce &amp; ubiquitous on the left, as it should be. He’s addressing an issue given much less consideration, there’s room for both.",2019-03-20 10:07:35,0
1556,1557,1107421207664615425,4,JEFSpeaks,"@AmberFaire1 @EricRWeinstein We have an apple and an orange. Both are fruit. Bite into one. It is sweet, but acidic. ""All fruit are acidic."" ""Get rid of fruit because it is acidic.""  There is a flaw of logic,nuance and classification here. It this case it's academic, in the case of New Zealand, it's deadly.",2019-03-20 13:09:48,0
1557,1558,1107421207664615425,5,AmberFaire1,"@JEFSpeaks @EricRWeinstein There is a lot of advocacy for social justice. That is good. There is also a conversation to be had about contrary opinions, free speech, and what is acceptable - all of which can be highly subjective. Society requires both. I don’t believe we can tell others who to support.",2019-03-20 13:58:31,0
1558,1559,1107421207664615425,6,JEFSpeaks,"@AmberFaire1 @EricRWeinstein Speech is limited when it is life-threatening. This isn't an issue of giving a fair hearing to a point of view. It's an issue of differentiating between criticism and the familiar pattern of generalization, dehumanization, oppression, then extermination.   https://t.co/TMB3IHWcD8",2019-03-20 14:06:49,0
1559,1560,1107421207664615425,7,AmberFaire1,"@JEFSpeaks @EricRWeinstein There is no specific line, and that of course, is the problem. People interpret things differently based on their values, experiences, and disposition. So who is the decider?",2019-03-20 14:07:19,0
1560,1561,1107421207664615425,8,JEFSpeaks,"@AmberFaire1 @EricRWeinstein There is a line. Incitement to violence, is the line. Speech that threatens life, is the line.",2019-03-20 14:09:48,0
1561,1562,1107421207664615425,9,AmberFaire1,"@JEFSpeaks @EricRWeinstein You portray that as an inevitable and delineated progression. It is not. Perhaps advocating for hate speech laws in your country, like we have here in Canada, would help. But even then, people would still have the right to support or cut out whomever they choose.",2019-03-20 14:17:48,0
1562,1563,1107421207664615425,10,JEFSpeaks,@AmberFaire1 @EricRWeinstein Is that what I said? No. It isn't.,2019-03-20 14:28:14,0
1563,1564,1107421207664615425,11,AmberFaire1,@JEFSpeaks @EricRWeinstein Why is speech that threatens life relevant? He didn’t tweet in support of that. He said that he’ll choose for himself whom to support or remain friends with regardless of blacklisting. You then claimed that this means he cares more about bigots. I disagreed. Perhaps we’re done?,2019-03-20 14:41:01,0
1564,1565,1107421207664615425,12,JEFSpeaks,"@AmberFaire1 @EricRWeinstein I acknowledged his call for wisdom, then asked for acknowledgement that dehumanizing speech is dangerous. I then suggested that priorities seem out of order.  You objected, by bringing up non-sequiturs, and claims that you refuse to support.  Sure. We're done.",2019-03-20 14:47:36,0
1565,1566,1107421207664615425,13,AmberFaire1,"@JEFSpeaks @EricRWeinstein I can’t show an example as I have no idea how many people become white supremacists but never hurt or kill anyone, nor do you. I also believe that people can be rehabilitated, and that driving rage and hatred underground makes it fester and grow.",2019-03-20 14:53:35,0
1566,1567,1107421207664615425,14,JEFSpeaks,"@AmberFaire1 @EricRWeinstein I asked you to show me an example where the pattern of:  Generalization, dehumanization, and oppression.  ...was not followed by an act of extermination.  I am genuinely open to such information.  Allowing that rage a platform has led to massacres.  Again, where's the line?",2019-03-20 15:04:37,0
1567,1568,1108500062521430021,1,ryenalexandra,"@PressPlayKalice As a community black people openly offend other races but as soon as someone says something about ours, we’re quick to blow it out of proportion. Especially on twitter with this “cancel culture”.",2019-03-20 18:58:18,0
1568,1569,1108500062521430021,2,PressPlayKalice,@ryenalexandra How tho ? ... if it true then the question should be reversed on certain white people .,2019-03-20 18:55:59,0
1569,1570,1108500062521430021,3,ryenalexandra,"@PressPlayKalice As a community black people openly offend other races but as soon as someone says something about ours, we’re quick to blow it out of proportion. Especially on twitter with this “cancel culture”.",2019-03-20 18:58:18,0
1570,1571,1108500062521430021,4,PressPlayKalice,@ryenalexandra I don’t believe it’s openly offending black culture but it’s certain been mocking black culture for years since black face . Which certain white peoples been doing and still of today. I can’t say I don’t agree with him but it’s certain standard to using the word “ mean”.,2019-03-20 19:02:10,0
1571,1572,1109549347765522432,1,robertoblake,"I can understand exactly why @pewdiepie unfollowed everyone.   The #cancelculture and outrage culture online where ppl are targeted just for associating with ppl, is going to lead to a lot of ppl being less open and accessible online.  It’s sad actually. 😢",2019-03-23 16:15:53,0
1572,1573,1109549347765522432,2,AkilahObviously,@robertoblake @pewdiepie  https://t.co/c0RO2iPxiC,2019-03-23 17:21:30,0
1573,1574,1109549347765522432,3,dsmy,@AkilahObviously @robertoblake Personally I think it's due to him being problematic with a heavy drizzle of racially intolerant behavior.,2019-03-23 17:29:44,0
1574,1575,1109549347765522432,4,AkilahObviously,"@dsmy @robertoblake Yeah, I'm stretching to do the mental gymnastics where felix is ever the victim of anything but ...",2019-03-23 18:20:16,0
1575,1576,1109549347765522432,5,dsmy,@AkilahObviously @robertoblake Apparently it's a different timeline that we're in now!,2019-03-23 18:30:18,0
1576,1577,1109549347765522432,6,robertoblake,@dsmy @AkilahObviously In general I think I could say anyone at our level in YouTube is a victim of their own success... but I know there are people who don’t fee that way but in sympathetic to what every content creator goes through since there is no way to really prepare for the experience...,2019-03-23 20:52:23,0
1577,1578,1109549347765522432,7,dsmy,"@robertoblake @AkilahObviously Hm, perhaps but at the end of the day it all comes down to personal choice. How you treat others n etc shouldn't be dependent upon a particular level of success. Creating is tough work but at some point what we do is bigger than any one of us.",2019-03-23 20:54:34,0
1578,1579,1109549347765522432,8,robertoblake,"@dsmy @AkilahObviously It is but social media, and I’ve been thinking about this and talking with industry folks about this is changing our psychology...  It’s hard to articulate a lot of this in a tweet but the size/scale does dehumanize a person... who is a mere mortal at the end of the day...",2019-03-23 20:56:28,0
1579,1580,1109549347765522432,9,dsmy,"@robertoblake @AkilahObviously Also, racism is racism no matter how much lipstick one puts on a pig.",2019-03-23 20:56:34,0
1580,1581,1109549347765522432,10,robertoblake,"@dsmy @AkilahObviously That word is very specific and I know people are very sensitive to it... as someone who was ASSAULTED, then as a victim not given benefit of the doubt by police, and then callus treatment by the hospital...  I believe I know it when it I see it. I don’t believe him to be racist.",2019-03-23 20:58:19,0
1581,1582,1113224275190616064,1,vgr,How is cancel culture different from call-out culture?,2019-04-02 19:38:44,0
1582,1583,1113224275190616064,2,ecceplusultra,"@vgr I've been thinking a lot about punishment. Cancel culture is exile... Denies belonging. Call out culture is shaming... Denies status. These are the preferred models of punishment on the left. The right has different models, denying different needs reflecting their values",2019-04-02 20:14:29,0
1583,1584,1113224275190616064,3,forvrin,"@ecceplusultra @vgr I was really confused for a moment.  I hadn't heard of Cancel Culture, but I have heard of Call-out.  It's the difference between Shunning and Shaming.",2019-04-02 20:21:03,0
1584,1585,1113224275190616064,4,ecceplusultra,@forvrin @vgr I'm not too familiar with the term myself. I had a vague idea that became much clearer when I defined it in terms of these models of punishment,2019-04-02 21:31:58,0
1585,1586,1114199507980496897,1,ggreeneva,"To say that Biden has no understanding of consent or personal space isn't ""cancel culture."" I think Biden's a fundamentally decent man.  But folks, I have a higher bar than ""fundamentally decent person"" right now, with all that's at stake, for the presidency of the United States.",2019-04-05 12:18:30,0
1586,1587,1114199507980496897,2,ggreeneva,"@21law Stuff like today's brings into focus, though, that he hasn't changed enough, and his campaign won't differ enough to amount to more than a distraction from the business that needs doing. And I like him too much to see him go out like this.",2019-04-05 12:39:13,0
1587,1588,1114199507980496897,3,Mark_Kawada,"@ggreeneva @21law He has similar issues to Clinton, Kerry. They'd be great at governing, but are terrible campaigners, and the MSM won't be compliant for ratings like they are with Trump",2019-04-05 12:40:21,0
1588,1589,1115396842278346752,1,PoRiverJamBand,"People responding to Nathan Pyle (""alien comics guy"") turning out to be a pro-lifer with revulsion isn't cancel culture run amok and a sign of the growing polarisation of our culture.  It's a sign of a society that's reached a limit of exhaustion with fundamentalist Christianity.",2019-04-08 19:31:44,0
1589,1590,1115396842278346752,2,FearlessSon,@PoRiverJamBand The Christian nationalists still seem to be under the impression that they are the moral arbiters of our culture and don’t seem to have realized we don’t recognize them as such.  Or maybe they have realized that and just think they need the power to bring the rest of us to heel.,2019-04-08 23:35:17,0
1590,1591,1115396842278346752,3,PoRiverJamBand,@FearlessSon I mean it's DEFINITELY the latter.,2019-04-08 23:36:04,0
1591,1592,1115396842278346752,4,snezeire,@PoRiverJamBand Middle &amp; High School in Oklahoma. I both empathize and agree with this wholeheartedly.,2019-04-09 03:52:17,0
1592,1593,1116454831223463936,1,wesyang,Cancel culture made this sort of punitive techno-revisionism first thinkable then inexorable.    https://t.co/G1YF2U3yJJ,2019-04-11 17:35:49,0
1593,1594,1116454831223463936,2,mariachong,@wesyang Financial irregularity/rigging have always had some social penalty.  Wesley Snipes’s career mostly fizzled after his tax cheating. Zöe Baird and Kimba Wood were both dropped from Supreme Court noms very publicly after revelations of non-payment of employee taxes.,2019-04-12 12:00:11,0
1594,1595,1116454831223463936,3,wesyang,@mariachong The dimension that is novel here is following House of Cards in editing out someone mid season in material already filmed.,2019-04-12 12:02:07,0
1595,1596,1116454831223463936,4,mariachong,"@wesyang Woke culture doesn’t propel these firings. More like liability and public perception. Isaiah Washington was written out for a slur in 2007. Charlie Sheen, 2011. Shannen Doherty in 1994 for bad behavior. John Amos in 1976 for “voicing dissatisfaction.”",2019-04-12 12:19:20,0
1596,1597,1116454831223463936,5,wesyang,@mariachong Written out is not editing out,2019-04-12 12:20:15,0
1597,1598,1116454831223463936,6,SteveCLitch,@wesyang Anyone reading my posts anywhere knows that I'm about as anti-feminist as you can get. But nobody yanked all of Arnold Schwarzenegger's Terminator movies (which I'm glad about) after all his affairs cheating on Maria Shriver.  I want to see Lori Loughlin's Garage Sale movies too!,2019-04-12 12:22:27,0
1598,1599,1117324148710076416,1,TerryBlas,"If the same generation that boycotts  Chick-fil-A gets super hyped about and attends Coachella, which is owned by Philip Anschutz, then I really don’t understand “cancel culture.” Cause this is where your ticket money went:  https://t.co/5AlOJgrcO6",2019-04-14 03:10:10,0
1599,1600,1117324148710076416,2,KeeganDitty,"@TerryBlas We can't even agree to end cfa and it's a restaurant. You think were gonna all agree to pass up Coachella clout because ""boohoo the gays?"" Ive had a twenty something tell me she doesn't care that cfa supports conversion camps the chicken nuggets are to die for...",2019-04-14 13:34:20,0
1600,1601,1117324148710076416,3,KeeganDitty,"@TerryBlas So if people are willing to give up their morals for chicken nuggets, they'd probably still go to Coachella if they made it so you had to exchange the head of a f*g for a ticket",2019-04-14 13:36:39,0
1601,1602,1121870437447806976,1,JayFromTGF,"Cancel culture is fucking bullshit, it's so funny seeing everyone start hating someone just because they know other people will agree with them, although it's not their own real view  hahhaah you fucking suck if your your relevancy relies on other peoples mistakes hahahahah",2019-04-26 16:15:30,1
1602,1603,1121870437447806976,2,Callux,@JayFromTGF t h iiiii s,2019-04-26 17:56:18,0
1603,1604,1121870437447806976,3,orbitzexplore,@Callux @JayFromTGF Can you order me a McDonald’s mans hungry 😂😂😂,2019-04-26 18:46:22,0
1604,1605,1124035143503577091,1,Kaneblob,"It’s been on my mind a lot and I feel a need to mention:   I like to believe people can change for the better, if we give them to space to. And this is coming up in light of all the recent drama where cancel culture is so prominent.",2019-05-02 15:37:16,0
