id,created_at,text
1314317192624832518,2020-10-08 21:30:12,b'Which HSM was the best? https://t.co/67ZzKtaGrB',115,9
1314309528461156368,2020-10-08 20:59:44,b'@carlap255 @ultabeauty We recommend consulting with your doctor before use! \xf0\x9f\x92\x9c',0,0
1314212520186372098,2020-10-08 14:34:16,b'Whiten teeth AND protect tooth enamel w/ our BLEACH-FREE pearly girl vegan teeth whitening pen! \xe2\x9c\xa8 The soft-bristle\xe2\x80\xa6 https://t.co/J9Gt0eeita',133,9
1314049989245636609,2020-10-08 03:48:25,b'RT @awakeskin: Fall #selfcare routine lineup \xe2\x98\x81\xef\xb8\x8f: \n\xe2\x9c\xa8 Lip Therapy vegan lip mask\n\xe2\x9c\xa8 @ sugarrush cake butter whipped vegan body butter\n\xe2\x9c\xa8 Dream\xe2\x80\xa6',0,3
1314049778259562496,2020-10-08 03:47:35,b'@geminimija @taylorgrahammua @milkmakeup @CTilburyMakeup @bperfectcosm @limecrime STUNNING!\xf0\x9f\x92\x9c',1,0
1314049729894985728,2020-10-08 03:47:24,b'RT @geminimija: spidey girl \xf0\x9f\xa7\xa1\xf0\x9f\x92\x9c inspo: @taylorgrahammua https://t.co/D8IDJqkF80',0,27
1314049585556475904,2020-10-08 03:46:49,"b""@Christy51868905 Wait.. that's adorable!\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x9c""",0,0
1314049252889432064,2020-10-08 03:45:30,b'@r100rep SAME!\xf0\x9f\x92\x9c',1,0
1314049019673489410,2020-10-08 03:44:34,b'@beautybyjay20 @elfcosmetics @TooFaced @LauraMercier @BenefitBeauty @PradosBeauty @thejunoco love this look! \xf0\x9f\x92\x9c',2,0
1314030263215759360,2020-10-08 02:30:02,b'Me when I see a leaf on the ground https://t.co/uE6oOREyY3',109,4
1313906226934284296,2020-10-07 18:17:10,b'@jonesy_beth Check out our maracuja miracle mist setting spray for all of your radiance needs!\xf0\x9f\x92\x9c',0,0
1313879173631479816,2020-10-07 16:29:40,b'@chinezeslens love this look!\xf0\x9f\x92\x9c',2,1
1313878888557228036,2020-10-07 16:28:32,b'@sadssyed @awakenofilters We are so sorry you had this experience. Please reach out to social@tarte.com and someone\xe2\x80\xa6 https://t.co/fSgcf9KekN',0,0
1313877905001394181,2020-10-07 16:24:37,b'@faffymomma We are so sorry you had this experience. Please reach out to social@tarte.com so we can help! \xf0\x9f\x92\x9c',0,0
1313841621927067653,2020-10-07 14:00:27,"b""When I walk into a room and my pet doesn't acknowledge me https://t.co/KYrI9xSUJC""",141,19
1313675245572829184,2020-10-07 02:59:20,b'@awakenofilters \xf0\x9f\x98\x8d\xf0\x9f\x92\x8b',0,0
1313584879385358336,2020-10-06 21:00:15,b'Totally spies or Powerpuff girls? https://t.co/feboSIqbXI',261,19
1313490318986272769,2020-10-06 14:44:30,b'Fave shade? \xf0\x9f\x91\x87 https://t.co/qNWX46vzV1',298,16
1313282845943705603,2020-10-06 01:00:04,b'What is your fave halloween movie? https://t.co/L3oWvrBMQg',220,12
1313222584239034373,2020-10-05 21:00:37,b'Which outfit would you pick? https://t.co/BObuqSyjC7',312,31
1313205098613534720,2020-10-05 19:51:08,b'@jadedillustrate Oh no! Please reach out to social@tarte.com and someone from our CS team can help!\xf0\x9f\x92\x9c',0,0
1313116768936878081,2020-10-05 14:00:08,b'Happy Monday!! https://t.co/nAJCnKoFaZ',55,8
1312901936614715394,2020-10-04 23:46:28,b'@LovelinhHong Hi! Please email us a pic of the damaged items with your order # so we can help!\xf0\x9f\x92\x9c',1,0
1312901274787106816,2020-10-04 23:43:51,b'@MissAnia84 Hi! Please email us at social@tarte.com so we can assist!\xf0\x9f\x92\x9c',0,0
1312901118821834752,2020-10-04 23:43:13,b'RT @alliekaminsky: I have to say I got my free bday gift from @ultabeauty and now I have a new obsession with @tartecosmetics mascara',0,3
1312901011292512256,2020-10-04 23:42:48,b'@ShmeLessSweetie @tarte Oh no! Please email us this pic and your order # to social@tarte.com so we can help!\xf0\x9f\x92\x9c',0,0
1312498004478160896,2020-10-03 21:01:23,b'happy #meangirlsday https://t.co/lBqAn1xprl',653,162
1312450976121413633,2020-10-03 17:54:31,b'@MelanieOrlinski \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',1,1
1312450617898491904,2020-10-03 17:53:06,b'@ERnurse86 @NeonMUA @MidasCosmetics @fentybeauty stunning!\xf0\x9f\x92\x9c',4,0
1312449941697044480,2020-10-03 17:50:24,b'@BeautyTalkbyMel so excited for you!\xf0\x9f\x92\x9c',1,0
1312449660498243584,2020-10-03 17:49:17,b'@cash_gen Hi! please email social@tarte.com and someone from our CS team can help\xf0\x9f\x92\x9c',0,0
1312108342446157825,2020-10-02 19:13:01,"b'RT @IPSY: Sooo, whatcha adding on to your Glam Bag Plus? Add-Ons start at $3 (!) and you can add up to 8. Obvi I will be adding \xf0\x9f\x8e\xb1 #IPSY #IP\xe2\x80\xa6'",0,8
1312108259814170625,2020-10-02 19:12:41,b'RT @geezaudrey: lil toasted fall rose \xf0\x9f\x8d\x82\xf0\x9f\x8d\x81\xf0\x9f\xa7\xa1 https://t.co/y0QKCpOfTI',0,5
1312108213215457280,2020-10-02 19:12:30,b'@ultabeauty Sooo cute!!\xf0\x9f\x92\x9c',4,0
1312108072844750848,2020-10-02 19:11:57,b'@michelledanger Watcha get?! \xf0\x9f\x99\x88\xf0\x9f\x92\x9c',1,0
1312107940568989696,2020-10-02 19:11:25,b'@Litsaki97 Oh no! Please email your order # to social@tarte.com &amp; our CS team can help \xf0\x9f\x92\x9c',0,0
1312028928375226374,2020-10-02 13:57:27,b'RT @Tenisha18929024: Hello October \xe2\x9d\xa4\xef\xb8\x8f\n@tartecosmetics shape tape @NyxCosmetics white liner @ABHcosmetics soft glam palette &amp; dipbrow @MACco\xe2\x80\xa6',0,3
1312028904509636609,2020-10-02 13:57:21,b'@Tenisha18929024 @NyxCosmetics @ABHcosmetics @MACcosmetics @MorpheBrushes Sooo pretty!\xf0\x9f\x92\x9c',1,0
1311737871393533954,2020-10-01 18:40:54,b'@trulee_rodney \xf0\x9f\x92\x9c this look!',1,0
1311737763130155013,2020-10-01 18:40:28,"b""RT @boxycharm: Peep our first Sneak Peek from October's Base Boxy! There's @beautybakerie Breakfast In Bed Eyeshadow Palette, @tartecosmeti\xe2\x80\xa6""",0,16
1311655974437040128,2020-10-01 13:15:28,b'RT @ang__thomas: Tried shape tape for the first time and I am forever CHANGED. This stuff is incredible. @tartecosmetics',0,2
1311383256684732417,2020-09-30 19:11:47,b'@missmindo \xf0\x9f\x92\x9c you!',1,0
1311382969370775555,2020-09-30 19:10:38,b'@ang__thomas YAYYY so happy you love as much as we do!\xf0\x9f\x92\x9c',1,0
1311328610867974145,2020-09-30 15:34:38,b'RT @ayechbee: I don\xe2\x80\x99t know who needs to hear this but INVEST IM A GOOD EYELASH CURLER (my personal fav is made by @tartecosmetics.) I promi\xe2\x80\xa6',0,3
1311135927834759168,2020-09-30 02:48:59,b'@BeccaDavis14 Oh no! Please email us at social@tarte.com so we can help!\xf0\x9f\x92\x95',1,0
1311065034127269888,2020-09-29 22:07:17,b'@selin_kvk Oh no! Please email this pic to social@tarte.com with your order # so we can help!\xf0\x9f\x92\x9c',0,0
1311016775547486209,2020-09-29 18:55:31,"b""Cheers to 20 years of cruelty-free beauty \xf0\x9f\xa5\x82 We've been cruelty-free since day 1 &amp; all of our products are formulate\xe2\x80\xa6 https://t.co/QgXdFWNCb7""",47,5
1310623520670572546,2020-09-28 16:52:52,b'@airins28 @ABHcosmetics @JouerCosmetics @fentybeauty \xf0\x9f\x92\x9c\xf0\x9f\x92\x9csooo pretty!',1,0
1310578850204725249,2020-09-28 13:55:21,b'@ellieesays @beckalina Oh no! We are so sorry you both had this experience. Can you please email us at social@tarte\xe2\x80\xa6 https://t.co/vKcvCFe3w9',0,0
1310578453226422274,2020-09-28 13:53:47,b'@imanaly Hi! We are so sorry you had this experience. Please email your order # to social@tarte.com and someone from our CS team can help! \xf0\x9f\x92\x9c',0,0
1310249970747035648,2020-09-27 16:08:30,b'INTRODUCING a revolution in brow definition: our NEW #vegan DIY brow\xe2\x84\xa2 detailing pen is available NOW on\xe2\x80\xa6 https://t.co/wDnxLlqgOP',50,4
1310197625606602753,2020-09-27 12:40:30,b'@NiallOfficial69 Thank you! \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',1,1
1310196963795709953,2020-09-27 12:37:53,b'@WilsonSoph Please email your order # to social@tarte.com and our cs team can help! \xf0\x9f\x92\x9c',0,0
1309955148182179845,2020-09-26 20:36:59,b'RT @QVC: Best. News. \xf0\x9f\x92\x9c *exclusive new product alert* // This week we launched the @tartecosmetics NEW #vegan DIY brow\xe2\x84\xa2 detailing pen! \xf0\x9f\x96\x8a 24-\xe2\x80\xa6',0,6
1309869266859159553,2020-09-26 14:55:44,b'@hansabeauty @hudabeauty @ABHcosmetics sooo pretty!\xf0\x9f\x92\x9c',1,0
1309868628259594241,2020-09-26 14:53:11,b'@jessica7087645 @plouiseacademy @BeautyBarBaby @bperfectcosm @HankandHenry_us @browbarbyreema @PrettyVulgar\xe2\x80\xa6 https://t.co/7JVybRQHY2',1,0
1309868426597486595,2020-09-26 14:52:23,b'@dmvbiz THANK YOU!\xf0\x9f\x92\x9c',1,0
1309868389456850949,2020-09-26 14:52:14,b'@Yjra_ ty!!\xf0\x9f\x92\x9c',0,1
1309660952137273349,2020-09-26 01:07:57,b'Weekend plans https://t.co/KM2p8Vu3bc',201,45
1309601084122562561,2020-09-25 21:10:04,b'RT @criticalcurlz: Big Ego Mascara by @tartecosmetics  is a winner!!!',0,2
1309524289528442882,2020-09-25 16:04:55,b'@mccrory_jodie You look beautiful! \xf0\x9f\x98\x8d',1,0
1309524037853417472,2020-09-25 16:03:55,b'@BritTaylor88 \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',0,0
1309523978546016256,2020-09-25 16:03:40,b'@succinate69 Let us know what you think! \xf0\x9f\x98\x98',0,0
1309502242010157057,2020-09-25 14:37:18,"b""Can't pick your fave? \xf0\x9f\x92\x9c Get ALL 3 in our NEW blush authority\xe2\x84\xa2 Amazonian clay cheek wardrobe for only $35 USD (a $17\xe2\x80\xa6 https://t.co/nHKThp4skE""",81,8
1309326845729439745,2020-09-25 03:00:20,b'@ilikeweed42069 Hi! Please email us your order number to social@tarte.com so we can help!\xf0\x9f\x92\x9c',0,0
1309315483682983936,2020-09-25 02:15:11,b'\xe2\x80\x9cHey can you...\xe2\x80\x9d https://t.co/DjPDjwhJXI',153,38
1309251697907249152,2020-09-24 22:01:44,b'@She_Legendary_1 \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',0,0
1309139899812139008,2020-09-24 14:37:29,b'The perfect everyday palette! \xf0\x9f\x8c\xb8 Our tartelette in bloom palette has 12 rosy &amp; bronze shades infused with Amazonian\xe2\x80\xa6 https://t.co/3pKx0pu7nn',110,15
1308933799674343425,2020-09-24 00:58:31,b'Nightmare before Christmas is a',77,7
1308867706880503808,2020-09-23 20:35:53,b'@geezaudrey Good answer \xf0\x9f\xa4\xa3\xf0\x9f\x92\x9c',1,0
1308867640643944454,2020-09-23 20:35:37,b'@IPSY \xf0\x9f\x92\x9c\xf0\x9f\x98\x98',4,0
1308867552127471621,2020-09-23 20:35:16,b'@rebeccagoldmua \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b',1,1
1308867476504088576,2020-09-23 20:34:58,b'@jessilynnmack Please email your order # to social@tarte.com &amp; we can take a look! \xf0\x9f\x92\x9c',0,0
1308867335529390082,2020-09-23 20:34:25,"b""@Fibromania1 Can't wait to see all your looks! \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c""",1,1
1308866696950800384,2020-09-23 20:31:52,b'@Mirandaceline12 Miss it sooo much! \xf0\x9f\x92\x9c',1,0
1308786091542097922,2020-09-23 15:11:34,b'Tweet us a gif of your favorite show \xf0\x9f\x91\x87',243,8
1308582801302843393,2020-09-23 01:43:46,b'@AvenForest \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82',1,0
1308582669027086344,2020-09-23 01:43:15,b'RT if you have had a #PSL already \xf0\x9f\x8e\x83 \xe2\x98\x95\xef\xb8\x8f',51,33
1308517803226476545,2020-09-22 21:25:30,"b'""Plus, the fact that it lasted all day and kept my eyebrows looking great through one of my sweaty workouts means i\xe2\x80\xa6 https://t.co/ddAvV2f8G4'",14,2
1308465640496394240,2020-09-22 17:58:13,b'\xe2\x80\xbc\xef\xb8\x8fSOLD OUT\xe2\x80\xbc\xef\xb8\x8f Our clean queen hand sanitizer is now SOLD OUT on https://t.co/vHB7ZKl79b! \xf0\x9f\x98\xb1 Thank you to our tartelet\xe2\x80\xa6 https://t.co/XG3kbfcJe8',23,3
1308418100124151810,2020-09-22 14:49:18,b'If #Fall movies were shades in our tartelette toasted palette \xf0\x9f\x8d\x81\xf0\x9f\x8d\x82 Which throwback is your fave? \xf0\x9f\x91\x87 #firstdayoffall https://t.co/yxR2BSxhoK',224,18
1308406738752806912,2020-09-22 14:04:10,"b'RT @ssheaffer642: Got @tartecosmetics shape tape finally, and it\xe2\x80\x99s a real game changer. \xf0\x9f\x98\x8d'",0,2
1308389390255894528,2020-09-22 12:55:13,b'@ImMiraaJ \xf0\x9f\x92\x9c\xf0\x9f\xa5\xb0',0,0
1308241679640559616,2020-09-22 03:08:17,b'@evestyle82 @QVC \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',1,0
1308119799894073344,2020-09-21 19:03:58,b'@_daniellesu_xx @QVC @qvcuk Yes it is! We sell there \xf0\x9f\x92\x9c',0,0
1308119568154611718,2020-09-21 19:03:03,b'RT @POPSUGARBeauty: Like microblading but without the commitment! @tartecosmetics https://t.co/BTrngRRwEg',0,3
1308015668403503104,2020-09-21 12:10:11,b'Our NEW #vegan DIY brow\xe2\x84\xa2 detailing pen features an angled brush tip that mimics the look of REAL HAIR so you can br\xe2\x80\xa6 https://t.co/2uOqg8Pb90',38,4
1307748579562459143,2020-09-20 18:28:52,b'@hintrading1 You can find us on https://t.co/vHB7ZKl79b or on https://t.co/mOOPSeexyA!\xf0\x9f\x92\x9c',0,0
1307747181080780802,2020-09-20 18:23:19,b'@melissa888anne Oh no! Please email this to us with your order # to social@tarte.com so we can help!\xf0\x9f\x92\x9c',1,0
1307687407303700486,2020-09-20 14:25:48,b'@sluggityslug Oh no! We are so sorry you had this experience. Can you please email social@tarte.com so we can learn more?\xf0\x9f\x92\x9c',1,0
1307686696402771974,2020-09-20 14:22:58,b'@hintrading1 Hi! Head to https://t.co/vHB7ZKl79b for all INTL orders!\xf0\x9f\x92\x9c',0,0
1307681954767212545,2020-09-20 14:04:08,b'We picked up a new DIY project this year &amp; it\xe2\x80\x99s giving us a BIG EGO\xe2\x80\xa6. Any guesses about our next big launch!? \xf0\x9f\x91\x87 Dro\xe2\x80\xa6 https://t.co/4FFQhokxwd',56,8
1307484650944761856,2020-09-20 01:00:07,b'When everything in your day is going right https://t.co/KbTCNFx0Q7',274,46
1307318531520856066,2020-09-19 14:00:01,b'Retweet for Donkey\nFave for Olaf https://t.co/M8jaVnWKVQ',456,176
1307061993019510785,2020-09-18 21:00:37,b'Two moods when getting ready https://t.co/pqTZd2XSqY',854,162
1307045119577776128,2020-09-18 19:53:34,b'@FresySaracho \xf0\x9f\x92\x9c\xf0\x9f\x99\x8c',0,0
1306963833517494273,2020-09-18 14:30:34,b'Me: trying to fall asleep \nMy stomach at 3AM: https://t.co/r29FdrxaWo',270,48
1306780950756556800,2020-09-18 02:23:52,b'@Nattcessary Oh no! Please email us at social@tarte.com so we can help!\xf0\x9f\x92\x95',1,0
1306780435712794625,2020-09-18 02:21:49,b'@venus_fastrada Oh no! Please email us at social@tarte.com so we can help ASAP!\xf0\x9f\x92\x9c',1,0
1306760074979938304,2020-09-18 01:00:54,b'Me being busy https://t.co/rKdk1BohQD',280,87
1306628989075763202,2020-09-17 16:20:01,b'Our @QVC exclusive SUPER-SIZE shape tape set has already SOLD OUT of 12 shades online\xe2\x80\xbc\xef\xb8\x8fThis set features our 1st EV\xe2\x80\xa6 https://t.co/IQuDZjHIQJ',43,3
1306397528414453761,2020-09-17 01:00:17,b'\xe2\x9c\xa82020 \xf0\x9d\x93\xb6\xf0\x9d\x93\xb8\xf0\x9d\x93\xb8\xf0\x9d\x93\xad\xf0\x9d\x93\xab\xf0\x9d\x93\xb8\xf0\x9d\x93\xaa\xf0\x9d\x93\xbb\xf0\x9d\x93\xad\xe2\x9c\xa8 https://t.co/N4Ha81ROht',497,164
1306342551088226314,2020-09-16 21:21:49,b'Meet the 3 #doubledutybeauty award-winning staples that are perfect for any Fall routine! \xf0\x9f\x8d\x81\xf0\x9f\x8d\x82\n\xe2\x9c\xa8 shape tape 16-hr veg\xe2\x80\xa6 https://t.co/4vYVCqgCXn',45,1
1306241399239696384,2020-09-16 14:39:53,b'@holwilkes Hi Holly! You can check back on https://t.co/vHB7ZKl79b to snag yours now!',0,0
1306240502778540033,2020-09-16 14:36:19,"b'@whoremoanssssss Hi! Can you DM us your order #, this pic and your email address so we can help!'",1,0
1306015163192143881,2020-09-15 23:40:54,b'Stock up on these stacks while supplies last! Our NEW blush authority Amazonian clay cheek wardrobe has 9 cheek sha\xe2\x80\xa6 https://t.co/kQ8vVDoa9U',36,1
1305875318054551552,2020-09-15 14:25:12,b'Proof that good things come in lil\xe2\x80\x99 packages \xf0\x9f\x92\x9c with our NEW gift &amp; get Amazonian clay eyeshadow wardrobe! This trio\xe2\x80\xa6 https://t.co/iAOSHbIAQn',82,7
1305718975825838081,2020-09-15 04:03:57,b'Our #tarteholiday collection is NOW available on https://t.co/vHB7ZKl79b! \xf0\x9f\x8e\x89 Our newest collection is formulated w/\xe2\x80\xa6 https://t.co/VhB8eukitT',58,9
1305712899860684802,2020-09-15 03:39:48,b'@jadehulsey We are so sorry you had this experience! Please email your order # to social@tarte.com so we can take a peek at your parcel\xf0\x9f\x92\x9c',0,0
1305711530198077440,2020-09-15 03:34:22,b'@maddie01331426 Oh no! We are so sorry about this. Please email your order # to social@tarte.com so we can help \xf0\x9f\x92\x9c',0,0
1305711097597616128,2020-09-15 03:32:39,b'@Tenisha18929024 @bhcosmetics @MorpheBrushes @NyxCosmetics @fentybeauty @MACcosmetics love this look!',1,0
1305673559390511105,2020-09-15 01:03:29,"b'Meet the NEWEST member of our tartelette fam, lil\xe2\x80\x99 juicy! \xf0\x9f\x92\x9c tartelette trio &amp; more dropping TONIGHT at midnight EST\xe2\x80\xa6 https://t.co/MQBgk9wxGt'",46,6
1305628380977651712,2020-09-14 22:03:58,b'Our holiday collection is launching TONIGHT at midnight EST!!\xf0\x9f\x8e\x89 Head to our IG stories to set a reminder &amp; be the fi\xe2\x80\xa6 https://t.co/qFON1D0LiV',44,3
1305510282933010438,2020-09-14 14:14:41,b'Tweet us a gif of your Monday mood \xf0\x9f\x91\x87',161,7
1305311256291741697,2020-09-14 01:03:49,"b'Honey, I shrunk the tartelettes\xe2\x80\xa6.\xf0\x9f\x98\xb1 Can you spy a NEW lil\xe2\x80\x99 someone joining the fam? \xf0\x9f\xa4\xab #comingsoon https://t.co/UEpBezBjX3'",171,13
1305144238519263234,2020-09-13 14:00:09,b'My bank account: $0\n\nMe: https://t.co/3ZY2h3PaPS',156,15
1304982441703153669,2020-09-13 03:17:14,b'@err_gann \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',0,0
1304982290934755328,2020-09-13 03:16:38,b'@sweetestyj @BeccaDavis14 Please email your order # to social@tarte.com &amp; we can help! \xf0\x9f\x92\x9c',0,0
1304982067340599298,2020-09-13 03:15:44,b'@PaigePelot It\xe2\x80\x99s available on https://t.co/vHB7ZKl79b! \xf0\x9f\x92\x9c',1,0
1304981820484837376,2020-09-13 03:14:46,b'@ohh_my_lolag925 Too relatable \xf0\x9f\x98\x82',0,0
1304947925139759110,2020-09-13 01:00:04,b'Me 9PM on a weekend https://t.co/L7GONT4mjo',462,108
1304887550008586247,2020-09-12 21:00:10,b'\xe2\x9c\xa8 Retweet for GG\n\xe2\x9c\xa8 Fave for Degrassi https://t.co/cmMPaVdnBw',389,137
1304813247107928064,2020-09-12 16:04:55,b'@cutehorizons oh no! we are so sorry you had this experience. Please email your order # to social@tarte.com and som\xe2\x80\xa6 https://t.co/otiDHDzhC3',0,0
1304781993465577484,2020-09-12 14:00:43,b'When you see your food arriving https://t.co/lhV5mGwU2V',218,41
1304527421979463694,2020-09-11 21:09:09,b'Tweet us in emojis your fave things about #fall! \xf0\x9f\x8e\x83\xf0\x9f\xa7\xa3\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x8d\x81',55,4
1304520637294276610,2020-09-11 20:42:11,"b'@werianee Hi tartelette, we are so sorry you had this experience. Please email your case to social@tarte.com so we can learn more\xf0\x9f\x92\x9c'",0,0
1304430861723426818,2020-09-11 14:45:27,b'Which maracuja juicy lip shade is your fave? \xf0\x9f\x98\x8d \nL-R:\n\xf0\x9f\x8c\xb9 rose\n\xf0\x9f\xa7\x8a clear\n\xf0\x9f\x8d\x87 raspberry \n#crueltyfree #rethinknatural\xe2\x80\xa6 https://t.co/O1MZ8j1hDf',79,5
1304270942915485696,2020-09-11 04:09:59,b'@BeccaDavis14 Oh no! Please email us at social@tarte.com with your order # so we can help ASAP!\xf0\x9f\x92\x9c',1,0
1304230709742252037,2020-09-11 01:30:07,"b'No one: \n\nLiterally no one: \n\nMe, 10 years old, reciting this in the mirror every night https://t.co/08Y3aORm15'",373,69
1304061696806453249,2020-09-10 14:18:31,b'@Bossladyamandaj Heck yeah we did! \xf0\x9f\x92\x9c',2,0
1304057112549642240,2020-09-10 14:00:18,b'Were you team Jacob or team Edward? https://t.co/ujgygQJ6tz',642,39
1303883406523203585,2020-09-10 02:30:03,"b""Mentally I'm here https://t.co/SQgRnDQsjk""",1723,366
1303807955461120000,2020-09-09 21:30:14,b'When you realize you forgot to put on mascara https://t.co/HbWPchEUeG',153,21
1303722810246918147,2020-09-09 15:51:54,b'@watchmeflounce Hi! Please email us a screenshot to social@tarte.com so we can take a look!',0,0
1303705907126247429,2020-09-09 14:44:44,"b'How #oddlysatisfying is this?! Our maracuja juicy lip in rose is an all-in-1 vegan balm, gloss, color &amp; treatment t\xe2\x80\xa6 https://t.co/XnwxPCqfrb'",50,4
1303515887237058561,2020-09-09 02:09:40,b'@TheJaneLaCroix @USPSHelp Hi Jane! Please email us your order # to social@tarte.com so we can look into this!\xf0\x9f\x92\x9c',1,0
1303513518101139456,2020-09-09 02:00:15,b'When you have to repeat yourself for the third time https://t.co/i6kTcsuUhe',325,57
1303425698560978946,2020-09-08 20:11:17,b'@daffodilabdelm1 \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',0,0
1303425344037367817,2020-09-08 20:09:53,"b""@ShaarmeenS Lovin' your collection!\xf0\x9f\x92\x9c""",1,0
1303424549095116800,2020-09-08 20:06:43,b'@Sedaaa91 Hi Seda! Please email us your order # to social@tarte.com so we can look into this! \xf0\x9f\x92\x9c',0,0
1303424047448031234,2020-09-08 20:04:44,b'RT @jessicalbeauty: Smokey eye\xf0\x9f\x92\xa8 Used @tartecosmetics Tarteist Pro Palette!\n@houseoflashes Iconic Lite Lashes https://t.co/zN7VXYSWz6',0,2
1303424034504421377,2020-09-08 20:04:40,b'@jessicalbeauty @houseoflashes Gorg!\xf0\x9f\x92\x9c',1,1
1303347468780949514,2020-09-08 15:00:26,b'Me 3 hours later getting ready https://t.co/3ifUPmH7Pl',286,55
1302986965336416256,2020-09-07 15:07:55,b'@BeckyJohnson08 Please send this screenshot to social@tarte.com!\xf0\x9f\x92\x9c',0,0
1302986763154206722,2020-09-07 15:07:07,b'@BBnbeauty So happy you love as much as we do!\xf0\x9f\x92\x9c',1,0
1302742784772911105,2020-09-06 22:57:38,b'@nicknw27 We\xe2\x80\x99re so sorry about your recent experience! Please email us at social@tarte.com with your order # so we can look into this\xf0\x9f\x92\x9c',0,0
1302742432057098241,2020-09-06 22:56:14,b'@BeckyJohnson08 Hi! Please email us a screenshot of what you\xe2\x80\x99re seeing to social@tarte.com so we can help!\xf0\x9f\x92\x9c',0,0
1302622701710868480,2020-09-06 15:00:28,b'@ronilynn93 Hi! We are so sorry to see this! Please email us your order # to social@tarte.com so we can help ASAP!\xf0\x9f\x92\x9c',0,0
1302622391596707841,2020-09-06 14:59:14,b'RT @LeahNicole_xx1: The ONLY concealer I\xe2\x80\x99ve ever used to not crease at all on me is the @tartecosmetics shape tape. I will repurchase it fo\xe2\x80\xa6',0,1
1302259069894430720,2020-09-05 14:55:31,b'@melissa888anne Hi tartelette! Please email your case to social@tarte.com so someone from our CS team can look into this\xf0\x9f\x92\x9c',1,0
1302258650539491329,2020-09-05 14:53:51,b'@Kiddogee15 Oh no! We are SO sorry you had this experience. Can you please email your case to social@tarte.com so we can learn more?\xf0\x9f\x92\x9c',0,0
1302258354916593665,2020-09-05 14:52:41,b'@lupitaveexo Hi! We are so sorry you had this experience. Can you please email your case to social@tarte.com so we can learn more?\xf0\x9f\x92\x9c',0,0
1301888871756636162,2020-09-04 14:24:29,b'@ver1tasaequ1tas Hi! Please email your order # to social@tarte.com and we can help! \xf0\x9f\x92\x9c',0,0
1301888260143280128,2020-09-04 14:22:03,b'@musicforcars_75 Hi! Please DM us your order # and someone from our CS team will look into it!\xf0\x9f\x92\x9c',0,0
1301716265992585218,2020-09-04 02:58:37,"b'@ohhhlivia Don\xe2\x80\x99t know about you, but I definitely tried to the recreate these outfits. https://t.co/zmOQBet6cr'",3,0
1301715707760082947,2020-09-04 02:56:24,b'@hotgirlrenaee getting there = underrated #facts',1,0
1301715002206949376,2020-09-04 02:53:35,b'@makeupluvr85 when someone tells me it takes two isn\xe2\x80\x99t one of their favorite Mary-Kate and Ashley movies. https://t.co/tJQsLUnbCA',5,0
1301711713302196224,2020-09-04 02:40:31,b'@sierrvh \xe2\x80\x9cSimple plan. . .they rock. WoOoO!\xe2\x80\x9d https://t.co/k8pFB1djMg',6,1
1301710953197772805,2020-09-04 02:37:30,b'@elyciadibble \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',0,0
1301710892371935233,2020-09-04 02:37:16,b'@Aggie_Ashley07 Hi! We\xe2\x80\x99re so sorry to see that happen! Please email ya your order number to social@tarte.com so we can help!\xf0\x9f\x92\x9c',0,0
1301707659285090310,2020-09-04 02:24:25,b'@lyndsevee who could forget this iconic scene. https://t.co/07FgbKa6yy',7,0
1301689233812447234,2020-09-04 01:11:12,b'you can only pick one. https://t.co/AcqbNBm6wc',449,59
1301600309337296896,2020-09-03 19:17:50,b'@elyciadibble Can you DM us your email address and order # so we can look into this?\xf0\x9f\x92\x9c',1,0
1301532238023139328,2020-09-03 14:47:21,b'@dianabeaa Hi! Please email us your order # to social@tarte.com so we can assist!\xf0\x9f\x92\x95',0,0
1301532038617591809,2020-09-03 14:46:33,b'@elyciadibble Oh no! Please email us at social@tarte.com so we can look into this ASAP!\xf0\x9f\x92\x9c',0,0
1301324280383385600,2020-09-03 01:01:00,b'\xe2\x9c\xa8\xf0\x9f\x97\x91 \xf0\x9d\x93\xb7\xf0\x9d\x93\xb8\xe2\x9c\xa8 https://t.co/MKJYUeL8Io',887,301
1301269689981640705,2020-09-02 21:24:05,b'@supsaamm Soooo true!\xf0\x9f\xa4\xa4\xf0\x9f\x98\x8d',1,0
